CustomerID,Country,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,late_delivery
14113,United Kingdom,382.75,841.5,210.375,0,4,,198,-109,-458.75,841.5,1
14114,United Kingdom,386.53,195.13,193.265,191.4,2,56,101,0,0,386.53,1
14116,United Kingdom,877.62,877.62,877.62,877.62,1,,468,0,0,877.62,1
14117,United Kingdom,90,90,90,90,1,,72,0,0,90,1
14119,United Kingdom,-19.9,0,0,0,1,,0,-2,-19.9,0,0
14127,United Kingdom,709.71,314.63,236.57,137.6,3,93,321,0,0,709.71,0
14128,United Kingdom,912.14,912.14,912.14,912.14,1,,893,0,0,912.14,1
14129,United Kingdom,973.9,973.9,973.9,973.9,1,,444,0,0,973.9,0
14130,United Kingdom,483.86,483.86,483.86,483.86,1,,258,0,0,483.86,0
14132,United Kingdom,4666.12,1145.4,933.224,764.48,5,17.25,4356,0,0,4666.12,1
14133,United Kingdom,590.34,318,121.128,0,5,93,348,-6,-15.3,605.64,1
14135,United Kingdom,10186.15,2915.88,1018.615,50.4,10,29.44444444,10629,0,0,10186.15,1
14141,United Kingdom,896.18,896.18,896.18,896.18,1,,430,0,0,896.18,1
14142,United Kingdom,311.81,311.81,311.81,311.81,1,,313,0,0,311.81,1
14143,United Kingdom,115.8,115.8,115.8,115.8,1,,30,0,0,115.8,1
14145,United Kingdom,8019,3742.2,2153.25,0,4,29.5,1740,-120,-594,8613,1
14146,United Kingdom,3973.43,3420.26,1738.286667,0,3,102,2258,-551,-1241.43,5214.86,0
14147,United Kingdom,365.6,365.6,365.6,365.6,1,,80,0,0,365.6,0
14148,United Kingdom,157.2,157.2,157.2,157.2,1,,16,0,0,157.2,0
14149,United Kingdom,259.43,446.62,148.8733333,0,3,,218,-89,-187.19,446.62,0
14150,United Kingdom,805.72,805.72,805.72,805.72,1,,820,0,0,805.72,1
14152,United Kingdom,909.95,920.15,460.075,0,2,,1225,-12,-10.2,920.15,1
14154,United Kingdom,1345.62,925.88,672.81,419.74,2,0,465,0,0,1345.62,1
14155,United Kingdom,118.75,118.75,118.75,118.75,1,,25,0,0,118.75,1
14157,United Kingdom,744.81,777.26,388.63,0,2,,561,-11,-32.45,777.26,0
14159,United Kingdom,6703.65,1523.54,839.3325,0,8,43.2,5892,-8,-11.01,6714.66,1
14161,United Kingdom,1110.52,564.33,370.1733333,263.04,3,76,455,0,0,1110.52,1
14162,United Kingdom,289.36,177.68,144.68,111.68,2,118,142,0,0,289.36,1
14163,United Kingdom,5920.87,2887.6,1973.623333,1349.16,3,42.5,2183,0,0,5920.87,0
14165,United Kingdom,122.54,122.54,122.54,122.54,1,,54,0,0,122.54,1
14167,United Kingdom,1172.65,423.45,390.8833333,347.75,3,82.5,323,0,0,1172.65,1
14173,United Kingdom,318.98,318.98,318.98,318.98,1,,106,0,0,318.98,1
14175,United Kingdom,3519.24,2512.52,719.468,0,5,158,1929,-45,-78.1,3597.34,0
14176,United Kingdom,574,230.15,115.38,0,5,23,209,-2,-2.9,576.9,0
14177,United Kingdom,305.04,305.04,305.04,305.04,1,,103,0,0,305.04,1
14178,United Kingdom,888.95,570.22,444.475,318.73,2,39,818,0,0,888.95,0
14180,United Kingdom,12418.56,1168.95,463.9374074,0,27,12.85,1868,-9,-107.75,12526.31,0
14185,United Kingdom,197.65,197.65,197.65,197.65,1,,6,0,0,197.65,1
14188,United Kingdom,4051.54,1103.3,810.808,0,5,66.33333333,2330,-2,-2.5,4054.04,1
14189,United Kingdom,8456.51,1615.7,565.502,0,15,27.77777778,7284,-11,-26.02,8482.53,0
14191,United Kingdom,6977.51,1317.86,875.2825,0,8,18.33333333,4376,-5,-24.75,7002.26,0
14193,United Kingdom,1222.48,1222.48,1222.48,1222.48,1,,756,0,0,1222.48,0
14194,United Kingdom,16178.1,1995.61,814.124,0,20,16.58333333,9359,-42,-104.38,16282.48,0
14195,United Kingdom,962.7,828.4,337.3333333,0,3,50,760,-58,-49.3,1012,0
14196,United Kingdom,335.52,335.52,335.52,335.52,1,,142,0,0,335.52,1
14198,United Kingdom,1140.65,581.6,383.5166667,0,3,94,445,-2,-9.9,1150.55,0
14199,United Kingdom,185.4,185.4,185.4,185.4,1,,28,0,0,185.4,0
14201,United Kingdom,1882.94,710.92,277.4771429,0,7,52.25,1548,-12,-59.4,1942.34,1
14205,United Kingdom,318.3,556.5,278.25,0,2,,270,-104,-238.2,556.5,1
14206,United Kingdom,308.26,328.16,164.08,0,2,,276,-2,-19.9,328.16,0
14209,United Kingdom,5915.56,1566.6,986.9766667,0,6,52.25,2098,-3,-6.3,5921.86,1
14210,United Kingdom,5778.22,1110.24,963.0366667,760.87,6,52.6,2232,0,0,5778.22,1
14211,United Kingdom,2832.02,911.3,357.63375,0,8,21.25,1509,-9,-29.05,2861.07,1
14213,United Kingdom,-1192.2,0,0,0,1,,0,-244,-1192.2,0,0
14214,United Kingdom,2583.66,1779.4,517.562,0,5,60.5,2022,-3,-4.15,2587.81,0
14215,United Kingdom,3340.61,1678.69,670.482,0,5,60,1813,-4,-11.8,3352.41,1
14217,United Kingdom,3790.01,889.76,319.9858333,0,12,25.75,1287,-8,-49.82,3839.83,1
14220,United Kingdom,632.4,319.42,316.2,312.98,2,110,272,0,0,632.4,1
14221,United Kingdom,7979.88,2542.54,998.10375,0,8,37.33333333,4692,-1,-4.95,7984.83,0
14222,United Kingdom,683.17,683.17,683.17,683.17,1,,607,0,0,683.17,0
14223,United Kingdom,1854.43,943.53,623.4433333,0,3,106,1207,-2,-15.9,1870.33,0
14224,United Kingdom,1050.12,368.18,262.53,186.62,4,69.33333333,514,0,0,1050.12,0
14226,United Kingdom,4736.93,2737.9,1191.87,0,4,58,3165,-7,-30.55,4767.48,1
14227,United Kingdom,7021.24,2394.9,639.2490909,0,11,14.5,3777,-6,-10.5,7031.74,0
14229,United Kingdom,2157.58,1267.42,563.545,0,4,41,886,-20,-96.6,2254.18,0
14231,United Kingdom,822.06,309,185.142,0,5,52,409,-7,-103.65,925.71,1
14232,United Kingdom,4353.81,1951.98,726.05,0,6,49,4217,-3,-2.49,4356.3,1
14233,United Kingdom,2187.25,1087.5,729.0833333,303.7,3,52.5,959,0,0,2187.25,1
14235,United Kingdom,8576.19,3859.4,2144.0475,1250.46,4,33.66666667,5529,0,0,8576.19,1
14236,United Kingdom,252,252,252,252,1,,48,0,0,252,1
14237,United Kingdom,161,161,161,161,1,,38,0,0,161,0
14238,United Kingdom,146.85,146.85,146.85,146.85,1,,111,0,0,146.85,1
14239,United Kingdom,4247.96,1182.12,430.531,0,10,30.33333333,2017,-7,-57.35,4305.31,1
14240,United Kingdom,582.15,582.15,582.15,582.15,1,,205,0,0,582.15,1
14241,United Kingdom,213.7,213.7,213.7,213.7,1,,146,0,0,213.7,0
14242,United Kingdom,280.55,142.2,140.275,138.35,2,91,123,0,0,280.55,0
14243,United Kingdom,6119.95,1142.02,616.259,0,10,37,2813,-10,-42.64,6162.59,1
14245,United Kingdom,1677.48,1005.1,338.69,0,5,43,976,-5,-15.97,1693.45,0
14246,United Kingdom,1474.06,520.23,491.3533333,449.64,3,67.5,804,0,0,1474.06,0
14247,United Kingdom,136.77,136.77,136.77,136.77,1,,47,0,0,136.77,1
14248,United Kingdom,302.58,302.58,302.58,302.58,1,,102,0,0,302.58,0
14256,United Kingdom,935.06,523.86,323.02,0,3,104,414,-4,-34,969.06,1
14257,United Kingdom,8409.3,4284.16,2102.325,908.64,4,64.66666667,4215,0,0,8409.3,1
14258,United Kingdom,27666.76,9628.52,3460.8325,0,8,30.33333333,17178,-2,-19.9,27686.66,1
14259,United Kingdom,120,120,120,120,1,,68,0,0,120,0
14262,United Kingdom,2629.7,943.1,876.5666667,801.3,3,66.5,1818,0,0,2629.7,1
14264,United Kingdom,319.47,218.27,111.3233333,0,3,90,70,-4,-14.5,333.97,1
14267,United Kingdom,1279.09,679.88,216.6057143,0,7,48.5,530,-69,-237.15,1516.24,0
14270,United Kingdom,492.65,492.65,492.65,492.65,1,,197,0,0,492.65,1
14271,United Kingdom,112.32,112.32,112.32,112.32,1,,88,0,0,112.32,0
14272,United Kingdom,301.98,301.98,301.98,301.98,1,,266,0,0,301.98,0
14273,United Kingdom,1227.9,644.1,409.3,242.9,3,52.5,555,0,0,1227.9,1
14276,United Kingdom,2126.77,1152.42,734.3566667,0,3,109,1433,-12,-76.3,2203.07,0
14277,France,5020.88,5020.88,5020.88,5020.88,1,,2877,0,0,5020.88,0
14280,United Kingdom,134.04,134.04,134.04,134.04,1,,52,0,0,134.04,0
14282,United Kingdom,7122.91,1784.2,791.4344444,204.48,9,31.75,5447,0,0,7122.91,1
14285,United Kingdom,29.5,29.5,29.5,29.5,1,,10,0,0,29.5,0
14286,United Kingdom,6187.44,6187.44,6187.44,6187.44,1,,5877,0,0,6187.44,1
14287,United Kingdom,62.88,66,27.76,0,3,0,216,-24,-20.4,83.28,0
14288,United Kingdom,413.85,426.6,213.3,0,2,,188,-1,-12.75,426.6,1
14289,United Kingdom,832.78,322.24,166.556,109.26,5,38,278,0,0,832.78,0
14290,United Kingdom,2290.38,2297.58,1148.79,0,2,,686,-2,-7.2,2297.58,0
14291,United Kingdom,6826.05,2996.43,854.5,0,8,25.66666667,4257,-1,-9.95,6836,0
14292,United Kingdom,7249.68,3737.8,1041.082857,0,7,45.33333333,2360,-14,-37.9,7287.58,0
14293,United Kingdom,739.41,364.92,246.47,143.1,3,110,427,0,0,739.41,1
14295,United Kingdom,-8.5,0,0,0,1,,0,-1,-8.5,0,1
14297,United Kingdom,783.8,783.8,783.8,783.8,1,,282,0,0,783.8,1
14298,United Kingdom,105867.39,13186,2940.760833,50.4,36,6.6,128354,0,0,105867.39,0
14299,United Kingdom,5630.22,2662.69,666.847,0,10,64,2777,-117,-1038.25,6668.47,0
14301,United Kingdom,632.04,640.14,320.07,0,2,,606,-6,-8.1,640.14,0
14304,United Kingdom,197.1,383.45,191.725,0,2,,139,-85,-186.35,383.45,1
14305,United Kingdom,3234.76,3281.46,822.49,0,4,21,1787,-20,-55.2,3289.96,1
14307,United Kingdom,6667.12,2341.71,1666.78,1273.6,4,79,5358,0,0,6667.12,1
14309,United Kingdom,4096.46,840.92,589.9014286,0,7,37.4,3087,-14,-32.85,4129.31,0
14311,United Kingdom,229.71,310.26,155.13,0,2,,146,-21,-80.55,310.26,0
14312,United Kingdom,2376.6,867.7,594.15,393.74,4,49.66666667,1112,0,0,2376.6,1
14314,United Kingdom,120,120,120,120,1,,296,0,0,120,0
14315,United Kingdom,5207.55,1663.2,1041.51,62.4,5,33.75,2135,0,0,5207.55,0
14320,United Kingdom,343.11,352.51,159.2633333,0,3,126,325,-86,-134.68,477.79,1
14321,United Kingdom,2888.06,971.82,962.6866667,954.9,3,108,4596,0,0,2888.06,1
14323,United Kingdom,574.26,305.24,151.265,0,4,123,350,-10,-30.8,605.06,1
14326,United Kingdom,166.85,183.85,91.925,0,2,,103,-4,-17,183.85,0
14327,United Kingdom,311.65,311.65,311.65,311.65,1,,139,0,0,311.65,0
14329,United Kingdom,10269.93,4702.72,1288.8975,0,8,73,6384,-12,-41.25,10311.18,1
14331,United Kingdom,462.66,383.66,231.33,79,2,10,252,0,0,462.66,0
14332,United Kingdom,238.08,238.08,238.08,238.08,1,,96,0,0,238.08,1
14334,United Kingdom,6151.1,1221.8,880.55,0,7,46.6,4233,-1,-12.75,6163.85,1
14336,United Kingdom,3249.39,1782.78,1083.13,422.05,3,38,2681,0,0,3249.39,0
14338,United Kingdom,554.22,579.97,147.055,0,4,35,335,-6,-34,588.22,0
14339,United Kingdom,293.73,309.52,77.38,0,4,,168,-17,-15.79,309.52,0
14340,United Kingdom,134.7,134.7,134.7,134.7,1,,58,0,0,134.7,1
14341,United Kingdom,3319.67,949.07,476.51,0,7,37.4,1995,-2,-15.9,3335.57,1
14342,United Kingdom,973.15,699.9,258.25,0,4,73,517,-9,-59.85,1033,1
14344,United Kingdom,889.93,322.8,111.24125,15,8,34,477,0,0,889.93,1
14346,United Kingdom,1021.58,759.14,510.79,262.44,2,176,605,0,0,1021.58,0
14348,United Kingdom,409.57,409.57,409.57,409.57,1,,183,0,0,409.57,1
14350,United Kingdom,258.7,282.93,141.465,0,2,,183,-17,-24.23,282.93,0
14351,United Kingdom,51,51,51,51,1,,12,0,0,51,0
14352,United Kingdom,1078.96,614.02,269.74,54.9,4,38.33333333,538,0,0,1078.96,1
14353,United Kingdom,90.6,90.6,90.6,90.6,1,,64,0,0,90.6,1
14355,United Kingdom,174.4,174.4,174.4,174.4,1,,92,0,0,174.4,1
14364,United Kingdom,3717.35,719.15,464.66875,315.6,8,14.14285714,1967,0,0,3717.35,1
14367,United Kingdom,16116.24,3460.12,1349.999167,0,12,15.11111111,7928,-25,-83.75,16199.99,1
14368,United Kingdom,155,155,155,155,1,,36,0,0,155,1
14371,United Kingdom,100.5,100.5,100.5,100.5,1,,34,0,0,100.5,1
14373,United Kingdom,76.55,76.55,76.55,76.55,1,,17,0,0,76.55,1
14375,United Kingdom,257.68,257.68,257.68,257.68,1,,194,0,0,257.68,1
14377,United Kingdom,617.05,314.6,308.525,302.45,2,70,219,0,0,617.05,1
14379,United Kingdom,291.99,291.99,291.99,291.99,1,,361,0,0,291.99,1
14383,United Kingdom,785.05,785.05,785.05,785.05,1,,733,0,0,785.05,0
14386,United Kingdom,142.4,142.4,142.4,142.4,1,,54,0,0,142.4,0
14387,United Kingdom,1392.55,1392.55,1392.55,1392.55,1,,673,0,0,1392.55,0
14388,United Kingdom,5429.29,1570.26,907.1233333,0,6,62.25,3610,-3,-13.45,5442.74,1
14389,United Kingdom,954.3,972.64,324.2133333,0,3,,570,-12,-18.34,972.64,0
14390,United Kingdom,4642.92,1800.71,777.5116667,0,6,75.66666667,2042,-3,-22.15,4665.07,0
14393,United Kingdom,67.95,67.95,67.95,67.95,1,,13,0,0,67.95,0
14395,United Kingdom,5908.61,1267.35,845.5085714,0,7,38.2,3017,-1,-9.95,5918.56,1
14396,United Kingdom,325.05,325.05,325.05,325.05,1,,119,0,0,325.05,0
14397,United Kingdom,2891.1,648.36,321.2333333,135,9,12.625,2194,0,0,2891.1,0
14400,United Kingdom,559.7,574.7,287.35,0,2,,454,-4,-15,574.7,0
14401,United Kingdom,8479.68,1354.08,942.1866667,645.44,9,31,10128,0,0,8479.68,0
14403,United Kingdom,1426.31,790.7,295.162,0,5,38.33333333,519,-6,-49.5,1475.81,1
14404,United Kingdom,4156.28,1055.4,699.3133333,0,6,64.5,2265,-8,-39.6,4195.88,1
14406,United Kingdom,156.75,156.75,156.75,156.75,1,,77,0,0,156.75,0
14407,United Kingdom,2096.08,645.5,267.84125,0,8,42,1414,-3,-46.65,2142.73,1
14408,United Kingdom,6289.09,2367.33,1257.818,506.87,5,32.75,3990,0,0,6289.09,1
14409,United Kingdom,4994.6,2357.9,857.6333333,0,6,61,3295,-72,-151.2,5145.8,1
14410,United Kingdom,2462.27,666.03,254.8354545,0,11,27,1423,-187,-340.92,2803.19,1
14411,United Kingdom,1063,1063,1063,1063,1,,196,0,0,1063,1
14413,United Kingdom,122.7,122.7,122.7,122.7,1,,68,0,0,122.7,1
14414,United Kingdom,3457.75,903.8,578.2666667,0,6,61.75,5122,-3,-11.85,3469.6,0
14415,United Kingdom,9602.35,2436.69,879.0372727,0,11,33.42857143,4558,-30,-67.06,9669.41,0
14418,United Kingdom,488.5,488.5,488.5,488.5,1,,482,0,0,488.5,0
14419,United Kingdom,935.09,534.19,467.545,400.9,2,112,480,0,0,935.09,0
14421,United Kingdom,1539.34,1539.34,1539.34,1539.34,1,,602,0,0,1539.34,0
14422,United Kingdom,3183.1,1871.32,1591.55,1311.78,2,96,1590,0,0,3183.1,1
14423,United Kingdom,265.2,265.2,265.2,265.2,1,,120,0,0,265.2,0
14426,United Kingdom,7986.19,2352.46,851.118,0,10,34,4406,-346,-524.99,8511.18,1
14428,United Kingdom,958.65,615.15,320.9633333,0,3,85,367,-4,-4.24,962.89,0
14431,United Kingdom,397.76,470.36,235.18,0,2,,130,-8,-72.6,470.36,0
14437,United Kingdom,63,63,63,63,1,,60,0,0,63,1
14438,United Kingdom,131.9,131.9,131.9,131.9,1,,82,0,0,131.9,0
14440,United Kingdom,3219.93,1667.1,1609.965,1552.83,2,48,947,0,0,3219.93,0
14441,United Kingdom,916.04,1012.14,253.035,0,4,,302,-9,-96.1,1012.14,0
14443,United Kingdom,2760.16,1041.73,463.2466667,0,6,114.5,1854,-7,-19.32,2779.48,1
14446,United Kingdom,862.06,862.06,862.06,862.06,1,,827,0,0,862.06,1
14447,United Kingdom,1693.22,856.72,846.61,836.5,2,84,870,0,0,1693.22,0
14448,United Kingdom,316.7,316.7,316.7,316.7,1,,147,0,0,316.7,1
14449,United Kingdom,1158.02,589.25,579.01,568.77,2,125,1051,0,0,1158.02,1
14450,United Kingdom,483.25,213.8,161.0833333,108.42,3,69.5,241,0,0,483.25,0
14451,United Kingdom,1056.57,1056.57,1056.57,1056.57,1,,707,0,0,1056.57,0
14453,United Kingdom,119.93,119.93,119.93,119.93,1,,49,0,0,119.93,0
14456,United Kingdom,1798.55,1375.65,599.5166667,74.97,3,5.5,1381,0,0,1798.55,1
14457,United Kingdom,113.64,113.64,113.64,113.64,1,,88,0,0,113.64,1
14459,United Kingdom,1837.92,1837.92,1837.92,1837.92,1,,760,0,0,1837.92,1
14460,United Kingdom,383.34,246.54,108.585,0,4,100,881,-12,-51,434.34,0
14461,United Kingdom,2102.67,969.6,700.89,356.84,3,56.5,765,0,0,2102.67,1
14462,United Kingdom,4771.65,1016.77,436.4381818,0,11,27,2070,-29,-29.17,4800.82,0
14463,United Kingdom,842.34,610.5,421.17,231.84,2,34,287,0,0,842.34,0
14465,United Kingdom,1058.62,597.3,352.8733333,191.49,3,28,405,0,0,1058.62,0
14466,United Kingdom,4743.2,1163.4,948.64,646.35,5,63.75,1730,0,0,4743.2,0
14467,United Kingdom,451.6,451.6,451.6,451.6,1,,126,0,0,451.6,1
14470,United Kingdom,898.87,898.87,898.87,898.87,1,,483,0,0,898.87,0
14472,United Kingdom,1936.84,402.47,242.105,115.45,8,35.28571429,1160,0,0,1936.84,0
14473,United Kingdom,510,510,510,510,1,,60,0,0,510,0
14475,United Kingdom,1930.66,1235.24,411.338,0,5,118,701,-19,-126.03,2056.69,1
14476,United Kingdom,215.7,215.7,215.7,215.7,1,,132,0,0,215.7,0
14477,United Kingdom,1390,895,695,495,2,112,800,0,0,1390,1
14479,United Kingdom,316.25,174.4,158.125,141.85,2,111,117,0,0,316.25,0
14481,United Kingdom,636.51,333.65,318.255,302.86,2,122,489,0,0,636.51,1
14482,United Kingdom,406.22,406.22,406.22,406.22,1,,185,0,0,406.22,0
14483,United Kingdom,129.2,137.1,68.55,0,2,,97,-2,-7.9,137.1,1
14487,United Kingdom,398.85,411.6,205.8,0,2,,142,-1,-12.75,411.6,1
14489,United Kingdom,463.38,463.38,463.38,463.38,1,,299,0,0,463.38,0
14491,United Kingdom,340.93,213.73,170.465,127.2,2,197,139,0,0,340.93,0
14493,United Kingdom,1742.47,1742.47,1742.47,1742.47,1,,960,0,0,1742.47,0
14495,United Kingdom,81.2,81.2,81.2,81.2,1,,44,0,0,81.2,1
14496,United Kingdom,538.81,304.34,269.405,234.47,2,61,159,0,0,538.81,1
14497,United Kingdom,457.47,475.37,237.685,0,2,,235,-2,-17.9,475.37,1
14498,United Kingdom,3415.06,1513.04,853.765,386.06,4,81.33333333,1911,0,0,3415.06,0
14499,United Kingdom,1019.36,646.44,509.68,372.92,2,144,520,0,0,1019.36,1
14500,United Kingdom,1147.8,943.8,573.9,204,2,77,348,0,0,1147.8,1
14501,United Kingdom,887.36,646.52,443.68,240.84,2,136,572,0,0,887.36,0
14502,United Kingdom,3297.99,914.9,377.36,0,9,26.83333333,1628,-11,-98.25,3396.24,1
14503,United Kingdom,1658.5,1658.5,1658.5,1658.5,1,,974,0,0,1658.5,0
14504,United Kingdom,1646.28,838.21,548.76,395.85,3,17,823,0,0,1646.28,0
14505,United Kingdom,13370.86,3534.43,1677.0375,0,8,50,6180,-6,-45.44,13416.3,1
14506,United Kingdom,2572.97,862.15,857.6566667,849.62,3,103,858,0,0,2572.97,1
14507,United Kingdom,2757.62,1031.41,554.524,0,5,58,1443,-12,-15,2772.62,1
14511,United Kingdom,270.8,270.8,270.8,270.8,1,,160,0,0,270.8,0
14512,United Kingdom,275.28,148.96,137.64,126.32,2,44,122,0,0,275.28,1
14513,United Kingdom,1065.35,1018.65,360.8166667,0,3,82,567,-6,-17.1,1082.45,1
14514,United Kingdom,1161.92,791.4,387.3066667,92.67,3,64.5,552,0,0,1161.92,1
14515,United Kingdom,2142.76,1178.23,1071.38,964.53,2,27,1069,0,0,2142.76,0
14517,United Kingdom,857.85,857.85,857.85,857.85,1,,231,0,0,857.85,0
14520,United Kingdom,165,165,165,165,1,,100,0,0,165,1
14522,United Kingdom,910.93,910.93,910.93,910.93,1,,451,0,0,910.93,1
14523,United Kingdom,241.09,241.09,241.09,241.09,1,,251,0,0,241.09,0
14524,United Kingdom,3110.33,794.26,622.066,432.3,5,45,1296,0,0,3110.33,1
14525,United Kingdom,7817.53,2311.2,981.31625,0,8,47.6,4875,-8,-33,7850.53,1
14527,United Kingdom,15229.29,944.95,372.1436585,0,41,6.421052632,3964,-4,-28.6,15257.89,1
14529,United Kingdom,411.49,411.49,411.49,411.49,1,,256,0,0,411.49,0
14530,United Kingdom,6084.54,2091.08,1521.135,1317.46,4,55.66666667,2443,0,0,6084.54,1
14532,United Kingdom,932.85,386.9,233.2125,140.55,4,38,284,0,0,932.85,1
14533,United Kingdom,2177.32,1474.74,1088.66,702.58,2,240,3100,0,0,2177.32,0
14534,United Kingdom,8281.34,1151.76,552.5893333,0,15,16.08333333,4561,-2,-7.5,8288.84,1
14535,United Kingdom,4553.73,2492.58,2276.865,2061.15,2,121,2654,0,0,4553.73,1
14536,United Kingdom,171.8,171.8,171.8,171.8,1,,40,0,0,171.8,1
14538,United Kingdom,177.3,177.3,177.3,177.3,1,,54,0,0,177.3,1
14540,United Kingdom,518.7,518.7,518.7,518.7,1,,354,0,0,518.7,0
14541,United Kingdom,3753.78,972.95,536.2542857,56.9,7,24.66666667,1775,0,0,3753.78,0
14542,United Kingdom,103.25,103.25,103.25,103.25,1,,19,0,0,103.25,0
14543,United Kingdom,8637.21,1682.1,570.35125,0,16,20.91666667,1819,-54,-488.41,9125.62,1
14544,United Kingdom,3706.93,3706.93,3706.93,3706.93,1,,2955,0,0,3706.93,1
14546,United Kingdom,2758.42,1904.73,925.2633333,0,3,46,1633,-5,-17.37,2775.79,0
14548,United Kingdom,652.8,326.4,326.4,326.4,2,167,256,0,0,652.8,0
14549,United Kingdom,289.24,289.24,289.24,289.24,1,,136,0,0,289.24,1
14551,United Kingdom,358.73,358.73,358.73,358.73,1,,188,0,0,358.73,0
14552,United Kingdom,165.07,165.07,165.07,165.07,1,,91,0,0,165.07,0
14553,United Kingdom,931.94,567.42,465.97,364.52,2,120,580,0,0,931.94,1
14555,United Kingdom,499.38,499.38,499.38,499.38,1,,240,0,0,499.38,1
14560,United Kingdom,4516.21,1269,323.2971429,0,14,20.33333333,776,-1,-9.95,4526.16,1
14561,United Kingdom,1582.27,952.34,791.135,629.93,2,22,1091,0,0,1582.27,0
14562,United Kingdom,5560.62,1693.96,729.14625,0,8,35.2,2579,-133,-272.55,5833.17,1
14565,United Kingdom,7593.94,3600.3,1901.11,0,4,123.5,4187,-5,-10.5,7604.44,0
14567,United Kingdom,2641.92,2641.92,2641.92,2641.92,1,,564,0,0,2641.92,0
14570,United Kingdom,217.21,167.06,108.605,50.15,2,0,94,0,0,217.21,0
14572,United Kingdom,6692.3,1989.6,840.18125,0,8,52.5,3766,-3,-29.15,6721.45,0
14573,United Kingdom,1603.72,413.1,127.1861538,0,13,23.375,544,-6,-49.7,1653.42,0
14576,United Kingdom,35.4,35.4,35.4,35.4,1,,12,0,0,35.4,0
14577,United Kingdom,1995.63,1070,665.21,346.33,3,99.5,848,0,0,1995.63,1
14583,United Kingdom,787.64,310.49,196.91,139.82,4,20,572,0,0,787.64,1
14584,United Kingdom,1029.26,354.01,208.452,0,5,9,383,-4,-13,1042.26,0
14586,United Kingdom,134.16,237.36,79.12,0,3,,444,-208,-103.2,237.36,1
14587,United Kingdom,4436.52,658.48,493.2688889,0,9,20.57142857,2152,-2,-2.9,4439.42,0
14589,United Kingdom,39.75,39.75,39.75,39.75,1,,5,0,0,39.75,0
14591,United Kingdom,758.66,758.66,758.66,758.66,1,,335,0,0,758.66,0
14593,United Kingdom,1254.04,865.46,627.02,388.58,2,0,419,0,0,1254.04,1
14594,United Kingdom,255,255,255,255,1,,146,0,0,255,1
14595,United Kingdom,537.2,537.2,537.2,537.2,1,,264,0,0,537.2,0
14597,United Kingdom,252.1,252.1,252.1,252.1,1,,178,0,0,252.1,0
14600,United Kingdom,393.33,393.33,393.33,393.33,1,,125,0,0,393.33,0
14603,United Kingdom,660,660,660,660,1,,400,0,0,660,0
14606,United Kingdom,27711.04,1079.73,303.1548913,0,92,3.552238806,14581,-75,-179.21,27890.25,1
14607,United Kingdom,1320,1320,1320,1320,1,,800,0,0,1320,1
14608,United Kingdom,1224,1224,1224,1224,1,,288,0,0,1224,0
14609,United Kingdom,1801.44,764.64,600.48,432,3,76,22824,0,0,1801.44,0
14616,United Kingdom,406.08,237.6,135.36,10.08,3,36.5,104,0,0,406.08,1
14618,United Kingdom,584.85,599.7,299.85,0,2,,270,-3,-14.85,599.7,1
14619,United Kingdom,379.51,394.44,197.22,0,2,,152,-7,-14.93,394.44,1
14620,United Kingdom,393.28,235.35,137.5933333,0,3,78,214,-26,-19.5,412.78,0
14621,United Kingdom,3193.04,1176.7,803.91,0,4,100.5,1376,-6,-22.6,3215.64,0
14622,United Kingdom,320.58,320.58,320.58,320.58,1,,146,0,0,320.58,0
14623,United Kingdom,1908.21,709.82,636.07,541.86,3,59,856,0,0,1908.21,1
14625,United Kingdom,848.48,585.53,179.926,0,5,164,335,-5,-51.15,899.63,1
14626,United Kingdom,4756.6,3140.92,1591.366667,0,3,110,2674,-14,-17.5,4774.1,1
14627,United Kingdom,-21.85,0,0,0,1,,0,-5,-21.85,0,0
14628,United Kingdom,945.89,945.89,945.89,945.89,1,,283,0,0,945.89,1
14631,United Kingdom,1757.66,973.26,878.83,784.4,2,63,970,0,0,1757.66,1
14632,United Kingdom,114.56,114.56,114.56,114.56,1,,96,0,0,114.56,1
